x	actin	actin sem	cofilin	cofilin sem	
-85.5	251.310909142	65.4070355761	82.1300638594	36.4887895235	
-86.0	250.348355764	62.5369214807	61.6129166492	29.6098581074	
-86.5	249.893992078	65.4489460175	63.0011928443	23.766872605	
-87.0	234.697575152	61.6449538809	57.4642760605	33.9362930197	
-87.5	248.270300152	66.4958722357	75.1326251179	42.0986540958	
-88.0	244.160879257	71.3817799385	68.4484811484	46.6832097717	
-88.5	251.141934717	69.9081459509	75.3273522206	40.7287852322	
-89.0	244.778072423	72.6417971035	70.0660395127	43.1652355959	
-89.5	232.356690151	69.3554074648	75.646392111	53.2716943188	
-90.0	265.092689535	73.2230899707	93.3662029629	47.329041665	
-90.5	244.097984824	62.6427045839	103.748231047	67.0434305873	
-91.0	243.449168689	72.8375557271	85.2634118097	46.808428167	
-91.5	282.096509739	76.8545062724	100.553414589	53.3767113427	
-92.0	326.881754343	62.2092478911	144.76316771	53.5944533133	
-92.5	360.401180544	72.4692797504	134.859821382	54.7236199395	
-93.0	323.37204167	62.7826235801	133.36867769	41.991757099	
-93.5	345.647357714	68.2193318502	168.464796157	50.9070355765	
-94.0	326.597460383	69.556504524	138.129516759	48.536731521	
-94.5	312.218667459	66.9998343146	117.140193735	66.6228305226	
-95.0	312.931762353	85.8879592564	132.335020972	59.0463790754	
-95.5	270.581526684	77.1786961512	146.366631715	63.3096094054	
-96.0	284.801146732	77.9271006028	114.58194063	63.9404879485	
-96.5	302.315829617	75.1745066464	101.336123467	53.6652303473	
-97.0	287.251526054	77.9494339249	103.078314531	65.1661232123	
-97.5	264.639672096	88.2203760466	82.5429102312	65.5842091956	
-98.0	260.024905618	80.3426461496	88.2002144842	66.1760904476	
-98.5	247.700323075	87.3261314964	94.3928150656	63.1738705244	
-99.0	247.690359788	85.1992558827	86.8661811853	70.3599817205	
-99.5	239.38778458	92.7290327452	110.557981597	82.7213440151	
-100.0	234.322980634	95.3966982897	118.904534718	73.778282796	
-100.5	228.342269591	86.9885895325	95.4762412812	79.9219080279	
-101.0	212.435380072	90.2774937472	115.962998854	92.2051003428	
-101.5	216.714065109	92.4711152375	95.5750941407	68.2473962085	
-102.0	199.179014882	82.9750218633	116.557913287	87.3210757524	
-102.5	218.658769062	91.1531272654	107.604698139	84.6765766213	
-103.0	326.355018688	115.906839694	145.67369003	121.087588537	
-103.5	276.954796164	108.592019085	169.92957692	116.2926724	
-104.0	265.616504187	111.594493423	139.339463489	118.672424205	
-104.5	233.844009844	97.6609614125	142.689214916	117.510852632	
-105.0	261.954908962	118.51623762	166.760869427	134.48078315	
-105.5	240.486265815	111.345931167	125.989669266	112.252708319	
-106.0	249.089759302	125.292898836	145.127473591	113.510979963	
-106.5	224.775314571	109.947739618	110.170890706	99.0355829523	
-107.0	199.721900955	106.701730594	127.975262935	110.532767541	
-107.5	223.521025986	113.003520713	135.163532553	124.091884905	
-108.0	203.912810782	107.777447023	110.581272239	110.778145697	
-108.5	216.492042988	127.581639598	128.504422329	117.900537119	
-109.0	229.291592733	127.108424046	146.723746092	137.419481579	
-109.5	224.804421627	126.736304928	145.21635827	156.531377757	
-110.0	236.339721041	111.210331418			
-110.5	209.515277575	95.5143295823			
-111.0	201.165006131	92.6729319866			
-111.5	197.055128026	92.7730669726			
-112.0	189.046921443	76.2694735003			
-112.5	167.367449636	70.0120682852			
-113.0	144.822771131	68.4684505289			
-113.5	155.024364563	65.7558981712			
-114.0	165.64332294	77.4080364248			
-114.5	168.818064987	83.2007582584			
-115.0	139.154681382	75.1695010501			
-115.5	168.473106568	80.7927421799			
-116.0					
-116.5					
-117.0					
-117.5					
-118.0					
-118.5					
-119.0					
-119.5					
-120.0					
-120.5					
-121.0					
-121.5					
-122.0					
-122.5					
-123.0					
-123.5					
-124.0					
-124.5					
-125.0					
-125.5					
-126.0					
-126.5					
-127.0					
-127.5					
-128.0					
-128.5					
-129.0					
-129.5					
-130.0					
-130.5					
-131.0					
-131.5					
-132.0					
-132.5					
-133.0					
-133.5					
-134.0					
-134.5					
-135.0					
-135.5					
-136.0					
-136.5					
-137.0					
-137.5					
-138.0					
-138.5					
-139.0					
-139.5					
-140.0					
-140.5					
-141.0					
-141.5					
-142.0					
-142.5					
-143.0					
-143.5					
-144.0					
-144.5					
-145.0					
-145.5					
-146.0					
-146.5					
-147.0					
-147.5					
-148.0					
-148.5					
-149.0					
-149.5					
-150.0					
-150.5					
-151.0					
-151.5					
-152.0					
-152.5					
					
