x	actin	actin sem	cofilin	cofilin sem	
-29.0	333.886300756	42.5622015458	40.3048515229	14.2909323504	
-29.5	313.313456325	41.5034679835	32.6189089183	17.9500397434	
-30.0	301.457285612	42.1829254591	49.1714448871	12.9646555233	
-30.5	311.414337938	42.5646496665	46.8259906903	21.2432384237	
-31.0	306.860241169	42.4019796631	43.0937791057	16.1784722218	
-31.5	296.996615805	43.2834810787	42.5174409632	15.5635982742	
-32.0	268.767752941	44.3181820426	39.1567288381	16.2554377719	
-32.5	277.298672918	47.9690113953	38.7233403422	14.0770968426	
-33.0	272.824413877	46.9053770547	43.2972176525	15.7168074064	
-33.5	299.715465241	47.8802109608	51.1023435452	18.1848792939	
-34.0	267.791034023	49.1785592429	55.4727130847	17.0468234198	
-34.5	249.948401832	47.3357146685	49.3518193428	14.8755769945	
-35.0	245.198040744	52.637079903	42.4574181873	12.1872603552	
-35.5	246.911417794	50.2649917928	32.947216656	10.4630979839	
-36.0	265.945438353	48.5005553295	24.3632426639	16.0309179792	
-36.5	250.046399546	45.987294343	49.8968771462	15.0992766396	
-37.0	241.429107285	47.2754057777	31.131282508	16.6500152313	
-37.5	254.118321714	57.561217394	33.4100092778	12.7399387275	
-38.0	268.195042132	58.0768756225	14.4984193621	10.0499077061	
-38.5	276.900328032	70.1070685464	22.2516340575	14.363857583	
-39.0	247.276801049	58.3242810726	27.5978953299	14.1555530814	
-39.5	257.462480405	60.7360430332	56.7705990107	25.1728633525	
-40.0	253.769649912	71.7657530222	36.9986696963	14.3033364812	
-40.5	274.8672193	70.1770722013	32.381029263	19.3070729066	
-41.0	311.604405304	72.7609788963	35.2390890413	20.1689794765	
-41.5	294.4188174	78.6501574607	23.9127348703	11.6011858442	
-42.0	270.816189159	84.2586706766	36.086826997	25.0811326404	
-42.5	286.21864097	79.8084608098	12.7333572729	12.9629159288	
-43.0	266.376908116	77.7787583293	28.5245261594	22.9101546418	
-43.5	231.110009302	79.8257469861	14.2049160803	14.2342810228	
-44.0	244.32667169	82.4994345324	24.1303656344	21.1399955336	
-44.5	290.480470697	80.6320041914	55.9815609459	32.9399208894	
-45.0	316.265462599	90.7251276672	25.9722147458	17.1034122947	
-45.5	320.487347349	96.0983866249	40.8090990692	24.9622639782	
-46.0	279.04074059	93.5818779278	38.6554952575	25.0172074766	
-46.5	319.113204613	87.7955941135	25.8132594742	29.1704238478	
-47.0	316.824536299	96.7772344342	13.0076936666	18.9236722259	
-47.5	313.363671188	107.726517564	33.1498612747	20.2212436584	
-48.0	304.362586648	108.343847879	13.6328308286	21.3862779378	
-48.5	262.63955978	101.249945565	46.9443137727	25.7957693316	
-49.0	294.524599777	105.964919968	43.0120851996	15.0140436983	
-49.5	281.928931842	95.6430635678	34.9512829193	16.5335737988	
-50.0	282.227808508	104.721459479	39.9547651346	11.8833878445	
-50.5	326.437485142	109.673295346	62.6907939268	32.5304763645	
-51.0	354.583472327	111.59288359	47.4620722541	31.589925988	
-51.5	376.455560543	105.556189916	37.826579861	17.9971200501	
-52.0	376.642697769	109.562481557	46.5772079413	20.8083540142	
-52.5	358.20590672	108.683016732	55.7831847105	23.729880822	
-53.0	365.314955058	115.214314034	32.5183898288	28.2121925121	
-53.5	340.636011633	122.710193203	64.913910149	41.7512037705	
-54.0	447.131530998	45.498625923			
-54.5	415.722889172	56.8953380091			
-55.0	476.050917092	48.429084369			
-55.5	428.024551519	32.1862336876			
-56.0	452.888936015	59.8674439899			
-56.5	453.459553333	38.7006953673			
-57.0	489.715264878	68.8927696455			
-57.5	447.260736673	54.2168298438			
-58.0	421.703006358	49.4937125974			
-58.5	425.289016746	43.1951942423			
-59.0	414.241756358	68.8151843695			
-59.5	361.99688275	39.7273291526			
-60.0	383.432060577	25.1164751648			
-60.5	406.984560187	34.0276463838			
-61.0	363.177566063	34.5180862511			
-61.5	356.588559704	37.1333357507			
-62.0	360.016729753	30.4207507639			
-62.5	343.309443688	12.4054972159			
-63.0	363.93662005	38.852261972			
-63.5	347.975556638	33.7069048886			
-64.0	341.269933958	22.4419899146			
-64.5	346.10816243	46.4032845547			
-65.0	375.37124482	42.0474260283			
-65.5	327.882468224	20.0113269391			
-66.0	287.039843629	24.7114089697			
-66.5	298.366546645	23.2800649453			
-67.0	300.276115444	40.0224506565			
-67.5	285.39952588	40.2428519797			
-68.0	283.261377661	52.3491817347			
-68.5	306.111089449	72.0217611139			
-69.0	239.161189543	41.46102022			
-69.5	292.931081018	88.8091492865			
-70.0	277.453254301	87.1550773911			
-70.5	281.336928539	99.0924809952			
-71.0	227.086270058	78.4163314371			
-71.5	232.961280703	62.9753975379			
-72.0	208.146744717	60.5673775887			
-72.5	244.454288382	103.797353794			
-73.0	278.850547213	119.813507831			
-73.5	269.543233054	91.5486845531			
-74.0	220.19045693	87.2005696993			
-74.5	226.673024149	88.4692058865			
-75.0	246.018341139	114.424572633			
-75.5	203.986291183	89.2264310115			
-76.0	197.892641987	120.77237685			
-76.5	227.270457973	136.252919556			
-77.0	216.499078112	115.583936163			
-77.5	178.288294848	98.7089661288			
-78.0	195.08402632	126.822667134			
-78.5					
-79.0					
-79.5					
-80.0					
-80.5					
-81.0					
-81.5					
-82.0					
-82.5					
-83.0					
-83.5					
-84.0					
-84.5					
-85.0					
-85.5					
-86.0					
-86.5					
-87.0					
-87.5					
-88.0					
-88.5					
-89.0					
-89.5					
-90.0					
-90.5					
-91.0					
-91.5					
-92.0					
-92.5					
-93.0					
-93.5					
-94.0					
-94.5					
-95.0					
-95.5					
-96.0					
-96.5					
					
