x	actin	actin sem	cofilin	cofilin sem	
-32.0	172.380518722	50.7633108159	28.0798600761	10.1346417817	
-32.5	173.176185532	54.124591334	24.2706921462	8.02624414392	
-33.0	172.155224315	54.7736023623	23.819053688	10.6207572604	
-33.5	184.028541758	62.9190043828	12.7375452949	7.40676099681	
-34.0	179.635051943	71.8906438111	23.3109634816	8.36118654322	
-34.5	193.341981141	80.5973569803	6.95463382805	7.97196889263	
-35.0	208.690302402	77.1064884767	12.9820818058	7.68922284938	
-35.5	249.926861525	88.8236609021	15.0053073485	7.82093751117	
-36.0	210.176374897	75.4303638219	8.7848961923	10.1114803883	
-36.5	209.126595482	79.2391737583	31.3470873856	18.1930039149	
-37.0	193.240296611	79.3417478671	21.2723908957	10.9277837897	
-37.5	265.777280033	96.5254681388	19.0453302788	9.46025842723	
-38.0	240.721533923	90.1657815124	19.0303856358	11.731978655	
-38.5	240.302459325	98.8448949454	2.55425444006	5.64303770749	
-39.0	241.135868904	104.301627273	7.95013611454	6.67812167975	
-39.5	220.293614648	102.805293481	3.8483950975	9.80204357582	
-40.0	221.027175022	103.207179446	15.7678362401	15.5667944832	
-40.5	244.629135181	94.7440481536	-2.68765029923	4.39463195626	
-41.0	235.674126891	92.0913090959	2.06951103765	9.12478168239	
-41.5	233.106048601	112.810370809	8.60987440217	8.38685520139	
-42.0					
-42.5					
-43.0					
-43.5					
-44.0					
-44.5					
-45.0					
-45.5					
-46.0					
-46.5					
-47.0					
-47.5					
-48.0					
-48.5					
-49.0					
-49.5					
-50.0					
-50.5					
-51.0					
-51.5					
-52.0					
-52.5					
-53.0					
-53.5					
-54.0					
-54.5					
-55.0					
-55.5					
-56.0					
-56.5					
-57.0					
-57.5					
-58.0					
-58.5					
-59.0					
					
