x	actin	actin sem	cofilin	cofilin sem	
39.0	201.449715652	48.5781889996	213.584309794	84.2063782037	
39.5	218.731232356	48.8893574477	206.660781935	81.428565473	
40.0	216.040799852	46.0838728066	219.253322772	85.0035124104	
40.5	218.869799592	51.5021832888	263.067375074	107.236371528	
41.0	281.893446305	53.6425555002	314.562171058	122.275896671	
41.5	268.341304867	44.5495497065	342.802559614	142.153279113	
42.0	254.467199943	43.7530661885	308.20567019	130.896349451	
42.5	252.974105261	46.1461886858	325.910780907	128.211013385	
43.0	238.530770465	49.4464505746	313.797482542	131.370260853	
43.5	234.096379799	51.0244875531	271.602038808	120.61853653	
44.0	206.985484292	46.6662706783	276.934862793	118.98034098	
44.5	222.863001838	45.4748432821	249.168565348	136.035276252	
45.0	229.909843869	58.5167660688	255.302648962	157.597912652	
45.5	217.928871682	52.9341525196	225.368298376	163.194979699	
46.0	205.976153155	44.2397376895	233.521252091	164.230007808	
46.5	252.840268681	37.8595510775	267.03762157	192.478442141	
47.0	267.290596062	61.2287123199	264.840664342	207.277657472	
47.5	233.779738976	38.6059855885	281.383762092	198.530387562	
48.0	223.343051665	43.3184795289	316.235390329	246.235547457	
48.5	209.224767554	44.9635086137	290.240917585	220.789986189	
49.0	206.17627139	43.7380431655	318.11922499	238.486224852	
49.5	195.611143717	42.7115995055	278.898436346	221.791385187	
50.0	194.112884076	47.8049371032	296.157364458	249.360215423	
50.5	173.424343314	45.0682087848	280.941392201	225.348148688	
51.0	183.653759462	44.6521237872	269.39694387	209.401408495	
51.5	144.518132148	42.6372207205	247.069817771	204.508034975	
52.0	214.646377645	48.4383229141	331.374322195	278.652904041	
52.5	191.56948694	44.7689797455			
53.0	224.049010618	50.8510958923			
53.5	201.069004198	49.1339890802			
54.0	153.471840371	53.5554535198			
54.5	129.776508136	62.1044511139			
55.0	148.939032352	46.7000823622			
55.5	140.543541023	56.3367071737			
56.0	125.716319426	58.1613752493			
56.5					
57.0					
57.5					
58.0					
58.5					
59.0					
59.5					
60.0					
60.5					
61.0					
61.5					
62.0					
62.5					
63.0					
63.5					
64.0					
64.5					
65.0					
65.5					
66.0					
66.5					
67.0					
67.5					
					
