x	actin	actin sem	cofilin	cofilin sem	
28.5	347.214978929	35.7932051626	404.903338051	125.090938875	
29.0	341.871074211	34.8229644979	399.311975192	131.225600518	
29.5	325.330145896	33.3035444172	406.443787185	132.185801792	
30.0	327.329457404	35.127420314	393.740438639	131.570513403	
30.5	311.348178073	31.8424804184	374.833579475	121.671565066	
31.0	285.720219968	34.9699423163	401.948093022	136.853305545	
31.5	260.8125417	38.4938420506	388.092765108	143.345330776	
32.0	257.899812876	35.2734462048	331.996602241	101.168029419	
32.5	257.512363307	36.1937420617	353.720449782	123.81541005	
33.0	250.739684736	39.4718784404	382.769271883	125.296295646	
33.5	279.746577309	42.9263726176	267.65737992	60.9140506616	
34.0	267.141048661	40.016949297	253.479645536	50.626371215	
34.5	246.24248049	39.1363606158	250.915306368	59.9921420694	
35.0	242.414063387	42.0675170444	241.665631479	56.5503518084	
35.5	226.532661681	40.5769754114	277.888397269	58.9829911133	
36.0	256.955334599	42.1980291759	281.110578703	62.5546003482	
36.5	263.931428353	47.6671222798	264.52532371	70.0450894281	
37.0	229.225864317	42.1861665952	287.164882968	67.515804631	
37.5	259.687794559	43.2585875619	269.449040141	73.0498482715	
38.0	246.263841123	51.8898638561	256.398474992	61.8541069318	
38.5	221.323947067	47.9333307104	236.006315931	63.3531555887	
39.0	213.000677179	50.134528759	227.378889326	56.0671045377	
39.5	219.972547725	59.1077228826	189.213098579	62.1701268102	
40.0	230.64951249	64.7563212385	223.245917094	72.0385311559	
40.5	207.698097114	47.7560319431	212.612282051	63.9170957548	
41.0	222.048046971	67.3141199448	213.408736192	80.2250240766	
41.5	235.227011126	73.0986516765	224.004010852	74.9126368477	
42.0	202.10274046	62.285915166	235.140543973	71.9647502741	
42.5	260.860662077	93.0240108824	191.816114265	101.588806277	
43.0	243.188027669	88.7714640644	172.623451237	88.3258062608	
43.5	216.629156932	85.184763506	192.495608456	105.883169764	
44.0	223.784919299	86.4925836086	198.633825419	113.594703584	
44.5	230.694607965	77.8607402891	235.076472098	135.85537515	
45.0	230.915383286	83.9622498323	186.36452742	107.210175925	
45.5	291.717631156	86.4888409028	208.064515798	123.26184864	
46.0	231.800456661	73.4225191249	203.532810198	121.021617779	
46.5	253.195221766	86.9499622438	184.994428013	113.135543812	
47.0	246.278034879	82.9223165	193.297825079	118.710966291	
47.5	232.641375886	98.3011582932	167.926960875	91.6559646004	
48.0	229.327435042	95.8032233298	150.07123991	101.306197389	
48.5	280.288979337	124.863804316	143.341631848	94.1114043591	
49.0	251.970420294	87.94298596	153.763932952	105.052068394	
49.5	227.264032299	89.7731464746	191.698457034	134.531649241	
50.0	225.254065535	84.2441864206	138.825809317	84.3788082478	
50.5	188.085939782	80.0822735088	182.959916019	142.692784856	
51.0	274.840466316	126.034892938	146.762366216	94.8721286238	
51.5	200.679560872	77.5922127109	205.66247335	175.287560253	
52.0	207.894640918	91.30898959	199.491623666	150.038291294	
52.5	236.214738982	110.241084266	204.743992404	164.384015839	
53.0	161.24442828	77.1912892257	194.692021464	159.402329052	
53.5	140.183819914	75.7671551681	195.015764808	161.117994305	
54.0	154.218101976	80.4088030361	205.217793232	181.069577585	
54.5	187.027097877	97.2129557484	146.945358514	116.095423471	
55.0	140.328857451	65.3938753482	186.049464187	163.702477332	
55.5	171.096937424	81.2247693044	232.125121071	204.119714183	
56.0	135.440346376	79.7887837669	266.340239225	226.104988814	
56.5	135.597255919	82.480008717	196.059998412	163.70711739	
57.0	176.686992647	85.809802914	255.414733814	210.690662143	
57.5	153.344493859	77.9462370486	322.41381592	284.218490652	
58.0	126.855223885	51.3950836569	346.589290232	320.324638962	
58.5	93.7645009107	44.140918392	337.847451076	320.606635599	
59.0					
59.5					
60.0					
60.5					
61.0					
61.5					
62.0					
62.5					
63.0					
63.5					
64.0					
64.5					
65.0					
65.5					
66.0					
66.5					
67.0					
67.5					
68.0					
68.5					
69.0					
69.5					
					
